testu_hitza	hitz_egokitua	lemma	mlv_lexeme	aingura	token_zbk	testuingurua-ezker	testu-hitza	eskuin-testuingurua
ehor	ehor	eho	https://monumenta.wikibase.cloud/wiki/Lexeme:L20707	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae#142	3323	... haren sehi dabilza , @ guti uste duienian	ehor	utzi darama ; @ ero jokhatuia date hartan ...
ehor	ehor	eho	https://monumenta.wikibase.cloud/wiki/Lexeme:L20707	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae#145	3397	... Kulpa gabe	ehor	ez da haur da segur egia ; @ ...
ehor	ehor	eho	https://monumenta.wikibase.cloud/wiki/Lexeme:L20707	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae#150	3546	... O Anderia , ezin date	ehor	zure bardinik , @ gainekorik zuk ez duzu ...
ehor	ehor	eho	https://monumenta.wikibase.cloud/wiki/Lexeme:L20707	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae#276	5948	... arima zurekila dirade @ Bihoz eta arima gabe	ehor	ezin lizate , @ zu eta ni elgarreki ...
ehor	ehor	eho	https://monumenta.wikibase.cloud/wiki/Lexeme:L20707	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae#289	6238	... Falsu testimoniotik ezin	ehor	begira ; @ halaz kondemnatu zuten Jeinkoa ere ...
ehor	ehor	eho	https://monumenta.wikibase.cloud/wiki/Lexeme:L20707	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae#306	6726	... @ Ni bezala ez dadila , otoi ,	ehor	engana , @ ez eta re hitz orotan ...
ehori	ehori	eho	https://monumenta.wikibase.cloud/wiki/Lexeme:L20707	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae#47	1090	... hartan afer date hari apellatzia , @ hark	ehori	ez demaio oren baten epia , @ ezetare ...
ehork	ehork	eho	https://monumenta.wikibase.cloud/wiki/Lexeme:L20707	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae#48	1120	... kontra juje handia ; @ abokatzen ez dakike	ehork	haren gortian , @ ogen oro publikoki agerturen ...
ehork	ehork	eho	https://monumenta.wikibase.cloud/wiki/Lexeme:L20707	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae#49	1147	... anitz jende enganatu doa luzamenduiaz , @ seguraturik	ehork	ez du egun baten bizia . @ ...
ehork	ehork	eho	https://monumenta.wikibase.cloud/wiki/Lexeme:L20707	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae#56	1294	... emanen konfesione epia ; @ hirur gauza albaditu	ehork	ere egiaz , @ nola ere hil baitadi ...
ehork	ehork	eho	https://monumenta.wikibase.cloud/wiki/Lexeme:L20707	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae#63	1386	... Eta hoiek egiazki	ehork	hala ezpaditu , @ ahal bailiaki duda gabe ...
ehork	ehork	eho	https://monumenta.wikibase.cloud/wiki/Lexeme:L20707	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae#71	1597	... aitzinetik begira , @ han orduian ez dukegu	ehork	ere aizina ; @ harzaz untsa orhitzia zuhurzia ...
ehork	ehork	eho	https://monumenta.wikibase.cloud/wiki/Lexeme:L20707	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae#137	3181	... Andre honak uken dizi ederretan grazia @	ehork	hura gaixteriaz ezin lezan inbia , @ bana ...
ehork	ehork	eho	https://monumenta.wikibase.cloud/wiki/Lexeme:L20707	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae#183	4310	... Amoria	ehork	ere ez du nahi partitu ; @ nik ...
ehork	ehork	eho	https://monumenta.wikibase.cloud/wiki/Lexeme:L20707	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae#184	4348	... erran sekulan ; @ maite nuiena nahi enuke	ehork	hunki liazadan ; @ bertzerenaz izan nuzu amoros ...
ehork	ehork	eho	https://monumenta.wikibase.cloud/wiki/Lexeme:L20707	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae#201	4706	... Orai porogatzen dizit dakitenen errana : @	ehork	utzi ez dazala eskuietan duiena . @ Elas ...
ehork	ehork	eho	https://monumenta.wikibase.cloud/wiki/Lexeme:L20707	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae#229	5233	... enuzu jakintsu ; klarki erran ezazu , @	ehork	untsa adi zitzan nahi balin baduzu. » @ ...
ehork	ehork	eho	https://monumenta.wikibase.cloud/wiki/Lexeme:L20707	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae#272	5850	... ni segretu nukezu , @ gure arteko amoria	ehork	eziakikezu ; @ sekretuki minzazeko , otoi , ...
eia	eia	eia	https://monumenta.wikibase.cloud/wiki/Lexeme:L19185	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae#215	5009	... — «	Eia	horrat , apart adi , nor uste duk ...
eiagora	eiagora	heiagora	https://monumenta.wikibase.cloud/wiki/Lexeme:L19187	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae#218	5117	... hunek orai nuia heben laidoz beteren ? @	Eiagora	, nik zer daidit ? » — « ...
eihargarria	eihargarria	heia	https://monumenta.wikibase.cloud/wiki/Lexeme:L19186	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae#198	4649	... egoitiaz ezpaneinde enoia ; @ harganiko partitzia ene	eihargarria	; @ berriz ikus dirodano , beti malenkonia ...
ekardazu	ekardazu	ekar	https://monumenta.wikibase.cloud/wiki/Lexeme:L19313	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae#222	5156	... maite maitena egidazu zuzena ; @ joan duzuna	ekardazu	ezpa eman ordaina. » ...
ekusi	ekusi	ea	https://monumenta.wikibase.cloud/wiki/Lexeme:L18127	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae#295	6429	... hona ere jauginen da bertarik . @ Gaitz	ekusi	ez duienak hona zer den ez daki . ...
ekusteaz	ekusteaz	ea	https://monumenta.wikibase.cloud/wiki/Lexeme:L18127	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae#41	944	... eta mundu ororen habia , @ pena hetan	ekusteaz	bere seme maitia @ eta hiltzen begietan mundu ...
ekustiaz	ekustiaz	ea	https://monumenta.wikibase.cloud/wiki/Lexeme:L18127	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae#137	3194	... bistaz hiltzen zuien nahikari satsuia ; @ figuraren	ekustiaz	dakikezu egia . ...
ekustiaz	ekustiaz	ea	https://monumenta.wikibase.cloud/wiki/Lexeme:L18127	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae#183	4326	... , ni ari niz bekatu ; @ Beriareki	ekustiaz	hain hain noha penatu , @ hek dostetan ...
elaidite	elaidite	elai	https://monumenta.wikibase.cloud/wiki/Lexeme:L19470	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae#159	3767	... ene amorekatik ; @ gizonek utzi balitzate ,	elaidite	faltarik . ...
elas	elas	helas	https://monumenta.wikibase.cloud/wiki/Lexeme:L19489	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae#41	928	...  	Elas	! orduian nola zagoen haren arima tristia , ...
elas	elas	helas	https://monumenta.wikibase.cloud/wiki/Lexeme:L19489	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae#49	1128	...  	Elas	, otoi , orok egin orai penitenzia , ...
elas	elas	helas	https://monumenta.wikibase.cloud/wiki/Lexeme:L19489	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae#52	1207	...  	Elas	, otoi , hunat beha bekatore guzia ; ...
elas	elas	helas	https://monumenta.wikibase.cloud/wiki/Lexeme:L19489	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae#88	2039	... malizia gaizi zaika eta maite egia . @	Elas	, otoi , orok egin orai penitenzia , ...
elas	elas	helas	https://monumenta.wikibase.cloud/wiki/Lexeme:L19489	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae#102	2364	...  	Elas	, nola izanen den heben damu handia , ...
elas	elas	helas	https://monumenta.wikibase.cloud/wiki/Lexeme:L19489	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae#111	2565	... ez menosprezia ; @ zuk gibela badidazu ,	elas	, ama eztia , @ ordu hartan diakusazut ...
elas	elas	helas	https://monumenta.wikibase.cloud/wiki/Lexeme:L19489	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae#139	3235	... honegana goazen , otoi , guziak . @	Elas	, otoi , aribira bertze amore falsuiak . ...
elas	elas	helas	https://monumenta.wikibase.cloud/wiki/Lexeme:L19489	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae#140	3247	...  	Elas	, amoros gaixoa , hire enganatuia , @ ...
elas	elas	helas	https://monumenta.wikibase.cloud/wiki/Lexeme:L19489	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae#157	3742	... dreza nazazu , otoi , bertarik . @	Elas	, norat ihes naidi , zu neure ama ...
elas	elas	helas	https://monumenta.wikibase.cloud/wiki/Lexeme:L19489	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae#199	4655	...  	Elas	ene amoria , nola nuzun penatzen , @ ...
elas	elas	helas	https://monumenta.wikibase.cloud/wiki/Lexeme:L19489	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae#201	4712	... ehork utzi ez dazala eskuietan duiena . @	Elas	, itzul albaneza iragan den denbora , @ ...
elas	elas	helas	https://monumenta.wikibase.cloud/wiki/Lexeme:L19489	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae#248	5446	... — «	Elas	. amoria ene galduia ! @ Jamas zurekila ...
elementak	elementak	element	https://monumenta.wikibase.cloud/wiki/Lexeme:L19604	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae#89	2057	... Seinaliak jinen dira aizinetik tristerik ; @	elementak	ebiliren oro tribulaturik , @ iguzkia ilargia odoletan ...
elgar	elgar	elgar	https://monumenta.wikibase.cloud/wiki/Lexeme:L19673	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae#90	2093	... oro samurrik ; @ mendi eta harri oro	elgar	zatikaturik ; @ mundu oro jarriren da suiak ...
elgarreki	elgarreki	elgar	https://monumenta.wikibase.cloud/wiki/Lexeme:L19673	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae#78	1756	... Harren bier emanen du sentenzia pizuia @	elgarreki	pena diten ifernuko garrian , @ sekulako suian ...
elgarreki	elgarreki	elgar	https://monumenta.wikibase.cloud/wiki/Lexeme:L19673	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae#103	2396	... ditu gero begiak : @ « Goazen oro	elgarreki	, ene adiskidiak , @ beti eta sekulakoz ...
elgarreki	elgarreki	elgar	https://monumenta.wikibase.cloud/wiki/Lexeme:L19673	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae#174	4136	... ere sendoturik , @ bere graziaz ezarten tu	elgarreki	baketurik . ...
elgarreki	elgarreki	elgar	https://monumenta.wikibase.cloud/wiki/Lexeme:L19673	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae#191	4513	... lizate ; @ hura hala nahi baliz ,	elgarreki	ginate ; @ haren baurrak eta eniak aurride ...
elgarreki	elgarreki	elgar	https://monumenta.wikibase.cloud/wiki/Lexeme:L19673	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae#250	5488	... @ Ieinkuaz oritzeko leku diguzu ; @ are	elgarreki	behar diguzu , @ orai partizeko damu gituzu. ...
elgarreki	elgarreki	elgar	https://monumenta.wikibase.cloud/wiki/Lexeme:L19673	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae#273	5876	... enek laido lukeite ; @ zu eta ni	elgarreki	untsa ezin ginate ; @ zaude ixilik , ...
elgarreki	elgarreki	elgar	https://monumenta.wikibase.cloud/wiki/Lexeme:L19673	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae#276	5954	... ehor ezin lizate , @ zu eta ni	elgarreki	untsa ahal ginate. » ...
elikaturen	elikaturen	elikatura	https://monumenta.wikibase.cloud/wiki/Lexeme:L19692	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae#212	4962	... ez daduka untsa leialdaterik , @ ni ere	elikaturen	niz orai hura gaberik ; @ saroia da ...
eliza	eliza	eliza	https://monumenta.wikibase.cloud/wiki/Lexeme:L19711	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae#26	567	... egun berian @ eta noren izenetan fundatu den	eliza	; @ orituki otoi egin , dakizkian balia ...
elizara	elizara	eliza	https://monumenta.wikibase.cloud/wiki/Lexeme:L19711	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae#13	368	... Albadagik joan adi	elizara	goizian , @ Jeinkoari han gomenda bere etxe ...
elizara	elizara	eliza	https://monumenta.wikibase.cloud/wiki/Lexeme:L19711	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae#17	417	...  	Elizara	izanian so egik bateiarrira ; @ pensa ezak ...
emaitekoz	emaitekoz	emaia	https://monumenta.wikibase.cloud/wiki/Lexeme:L20033	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae#7	285	... guk bezanbat balia ; @ zerbitzatu behar dugu	emaitekoz	gloria . ...
emaiten	emaiten	emaia	https://monumenta.wikibase.cloud/wiki/Lexeme:L20033	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae#170	4043	... baledi oneriztez hargana , @ zein gizonek andriari	emaiten	du ogena ? ...
emak	emak	em	https://monumenta.wikibase.cloud/wiki/Lexeme:L20014	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae#65	1452	... onsa heure etxia ; @ eure gauza guzietan	emak	dilijenzia ; @ eta eure trabailuia duian penitenzia ...
eman	eman	eman	https://monumenta.wikibase.cloud/wiki/Lexeme:L20073	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae#19	462	... ezak debozionez eta galde grazia @ azken finian	eman	diazan rezebitze dignia . ...
eman	eman	eman	https://monumenta.wikibase.cloud/wiki/Lexeme:L20073	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae#21	489	... hiri leian bizia ; @ pensa ezak nola	eman	hari bere ordia . ...
eman	eman	eman	https://monumenta.wikibase.cloud/wiki/Lexeme:L20073	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae#38	873	... begi ; @ kondu hersi behar dugu harzaz	eman	segurki @ nori baitu bere odolaz karioki erosi ...
eman	eman	eman	https://monumenta.wikibase.cloud/wiki/Lexeme:L20073	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae#46	1070	... justizia handiaz , @ nola orok behar dugun	eman	kondu hersia , @ egin oroz rezebitu gure ...
eman	eman	eman	https://monumenta.wikibase.cloud/wiki/Lexeme:L20073	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae#80	1826	... forogatu datenian nork dukeien zuzena , @ sentenziaz	eman	dezan jujiak nori beria . ...
eman	eman	eman	https://monumenta.wikibase.cloud/wiki/Lexeme:L20073	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae#87	2004	... apez eta prelatuiak ? @ Berez eta ardioroz	eman	behar han konduia ; @ egun hartan handiena ...
eman	eman	eman	https://monumenta.wikibase.cloud/wiki/Lexeme:L20073	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae#115	2641	... Jeinkoak zuri	eman	dizi potestate handia , @ haren ama ziren ...
eman	eman	eman	https://monumenta.wikibase.cloud/wiki/Lexeme:L20073	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae#120	2771	... oren izigarria , @ ordu hartan behar baitut	eman	kondu hersia , @ egin oroz rezebitu neure ...
eman	eman	eman	https://monumenta.wikibase.cloud/wiki/Lexeme:L20073	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae#162	3838	... den guzia ; @ damu gaitzik emazteak hari	eman	ditia . ...
eman	eman	eman	https://monumenta.wikibase.cloud/wiki/Lexeme:L20073	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae#222	5158	... egidazu zuzena ; @ joan duzuna ekardazu ezpa	eman	ordaina. » ...
eman	eman	eman	https://monumenta.wikibase.cloud/wiki/Lexeme:L20073	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae#263	5691	... « Orai egin duzu nahi duzuna , @	eman	darautazu ahalgeizuna , @ maradikatzen dut neure fortuna ...
eman	eman	eman	https://monumenta.wikibase.cloud/wiki/Lexeme:L20073	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae#269	5769	... Respostuia	eman	deraut luzamendu gaberik : @ — « Kortesiaz ...
eman	eman	eman	https://monumenta.wikibase.cloud/wiki/Lexeme:L20073	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae#271	5828	... gaitz duzu ; @ niri horla erraitia zuri	eman	ez duzu ; @ gaixteria egitia laido dela ...
eman	eman	eman	https://monumenta.wikibase.cloud/wiki/Lexeme:L20073	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae#310	6753	... Garaziko herria @ benedika dadila , @ euskarari	eman	dio @ behar duien tornuia . @ ...
emanen	emanen	eman	https://monumenta.wikibase.cloud/wiki/Lexeme:L20073	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae#6	261	... duzu hala hala gureki : @ gloriarik ez	emanen	hongi egin gaberik . ...
emanen	emanen	eman	https://monumenta.wikibase.cloud/wiki/Lexeme:L20073	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae#56	1288	... da guti uste denian @ eta agian ez	emanen	konfesione epia ; @ hirur gauza albaditu ehork ...
emanen	emanen	eman	https://monumenta.wikibase.cloud/wiki/Lexeme:L20073	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae#75	1701	... arima eta gorputzetan nahi tuiela ikusi @ eta	emanen	daraiela zer baitute merezi . ...
emanen	emanen	eman	https://monumenta.wikibase.cloud/wiki/Lexeme:L20073	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae#78	1752	... Harren bier	emanen	du sentenzia pizuia @ elgarreki pena diten ifernuko ...
emanen	emanen	eman	https://monumenta.wikibase.cloud/wiki/Lexeme:L20073	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae#302	6619	... ezak heure gauza guzia ; @ hark orori	emanen	dik bere meretsituia : @ gaizkigiler pena handi ...
emanik	emanik	eman	https://monumenta.wikibase.cloud/wiki/Lexeme:L20073	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae#38	861	... ardietarik ; @ gure arimaz kargo dugu Jangoikuak	emanik	, @ nola gobernatzen dugun batbederak so begi ...
emanik	emanik	eman	https://monumenta.wikibase.cloud/wiki/Lexeme:L20073	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae#69	1566	... Manamenduiak hoiek dira , Jangoikoak	emanik	; @ hok begira dizagula , salba giten ...
emanik	emanik	eman	https://monumenta.wikibase.cloud/wiki/Lexeme:L20073	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae#153	3646	... duda gaberik @ graziak oro zure eskuian Jangoikoak	emanik	. ...
ematurik	ematurik	ematu	https://monumenta.wikibase.cloud/wiki/Lexeme:L20123	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae#174	4128	... hoboro ez larrake gaizkirik , @ bana dardoa	ematurik	zauri ere sendoturik , @ bere graziaz ezarten ...
emazte	emazte	emazte	https://monumenta.wikibase.cloud/wiki/Lexeme:L20129	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae#68	1551	... gaitzik ez temala lagunari falsuki ; @ bertzen	emazte	alabak ez desira gaixtoki @ ez etare unasuna ...
emazte	emazte	emazte	https://monumenta.wikibase.cloud/wiki/Lexeme:L20129	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae#136	3163	... beti peitu deramate bere mende guzia . @	Emazte	eta gizon orok , har amore Maria @ ...
emazte	emazte	emazte	https://monumenta.wikibase.cloud/wiki/Lexeme:L20129	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae#163	3854	... bertze oro nontik ginaden sortu ; @ ama	emazte	luien ala ez nahi nuke galdatu ; @ ...
emazte	emazte	emazte	https://monumenta.wikibase.cloud/wiki/Lexeme:L20129	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae#168	3988	... ere gehiago ; @ mila gizon gaixtorik da	emazte	batendako , @ gizon baten mila andre bere ...
emazte	emazte	emazte	https://monumenta.wikibase.cloud/wiki/Lexeme:L20129	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae#169	4014	... denik utzi jauki gaberik , @ bana anitz	emazte	da eskapatzen zaienik , @ anderetan zeren baita ...
emaztea	emaztea	emazte	https://monumenta.wikibase.cloud/wiki/Lexeme:L20129	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae#164	3869	... Gizonaren probetxuko	emaztea	beti da , @ oro behin haietarik sortzen ...
emaztea	emaztea	emazte	https://monumenta.wikibase.cloud/wiki/Lexeme:L20129	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae#167	3959	... entzun lehen gizona jaukirik , @ bana gizonak	emaztea	beti ere lehenik ; @ gaixteria jalgiten da ...
emaztea	emaztea	emazte	https://monumenta.wikibase.cloud/wiki/Lexeme:L20129	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae#171	4047	... Jeinkoak	emaztea	maite mundu oroz gainetik ; @ zerutika jaitsi ...
emaztea	emaztea	emazte	https://monumenta.wikibase.cloud/wiki/Lexeme:L20129	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae#172	4069	... Irudi zait ,	emaztea	dela gauza eztia , @ donario guzietan guziz ...
emaztea	emaztea	emazte	https://monumenta.wikibase.cloud/wiki/Lexeme:L20129	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae#173	4099	... da gauzarik hain eder ez plazentik @ nola	emaztea	gizonaren petik buluzkorririk ; @ beso biak zabaldurik ...
emazteak	emazteak	emazte	https://monumenta.wikibase.cloud/wiki/Lexeme:L20129	https://eu.wikisource.org/wiki/Linguae_vasconum_primitiae#161	3802	... @ haiez ongi erraitea onestago lizate . @	Emazteak	zerengatik gaitz erranen dirate ? @ Handi eta ...
