testu_hitza	hitz_egokitua	lemma	mlv_lexeme	aingura	testuingurua
ez	ez	ez	https://monumenta.wikibase.cloud/wiki/Lexeme:L25809	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#22	Zeugana gatoz gucioc, zeure amodioac gácartzi zeure óñetara: besteac artzen dituzu ondo, ez algaituzu geu botaco zeugandic.
ez	ez	ez	https://monumenta.wikibase.cloud/wiki/Lexeme:L25809	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#22	Eztegu mereci zeure seme alaba izatea; baña ala ere nai oi dezu dei zaguitzaten pecatarien ama.
ez	ez	ez	https://monumenta.wikibase.cloud/wiki/Lexeme:L25809	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#22	Gaizqui bicitu guera, Jaincoa ofenditu degu, aren legue santea autsi degu maiz: gueuc gurutzeratu degu zeure semea, gueuc záuzcatzigu ain dolorez betea.
ez	ez	ez	https://monumenta.wikibase.cloud/wiki/Lexeme:L25809	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#22	Barcaciozca nagoca, emen dauden gucien partez, ta barcaciozca nagotzu: uquitu eguidazu biotz au, beraa dedin, ta samur dedin; bete eguidazu pecatuaren gorrotoz, ta Jaungoicoaren amodioz.
ez	ez	ez	https://monumenta.wikibase.cloud/wiki/Lexeme:L25809	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#22	ô Jesus Virgiñaren semea, esan eguiozu berriro argaitzala bere semetzat: ô Maria Jesusen ama, izan zaite berriz gueure ama: izango guera zeure semeac, ez oraindaño bezala muquer, gogor, legue bague ta aiñ esquer gaistocoac, bai seme eguiazco, amoltsu, fiñ, leyal, beticoac.
ez	ez	ez	https://monumenta.wikibase.cloud/wiki/Lexeme:L25809	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#22	Eztezu cer itandu gueiago norc zaituco zaituen; gueuc amodio aundiarequin, gueuc asnase, indar, bici guciarequin, emen diraugun artean graciaz, ta guero ceruan gloriaz.
ez	ez	ez	https://monumenta.wikibase.cloud/wiki/Lexeme:L25809	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#22	, cerren eriotzea eracarri diozuten Virginaren seme preciatuari, aita bezaiñ Jaungoico dan guizon bati, gaitzic iñoiz ere ez, onic asco beti eguiten dizuten Jaunari quendu digozue bicia: Baña cembat bider, ceiñ maiz, ceiñ itsusqui cein gauza chiquiacgatic? oi eta non da gueure lotsea? ô gueu Adanen ondorengoen artean esquer gaistoco humeac! gueure escuan dago graciarequin batean Virgiñari bere doloreac gozatzea, ta ecartea bere atseguiñac, eta pozaldiac: jarrai daguiogun Christori, Dauidec bezala, ojuca, ta negarca; artu daguiogun gueren biotzetan betico gorroto, ta etsaigo aundi bat pecatuari.
ez	ez	ez	https://monumenta.wikibase.cloud/wiki/Lexeme:L25809	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#22	Orrequin emendic aurrera ezta joango gueure contura Christoren eriotzea, ta Virgiñaren doloreac: eztá len bezalaco otsic gueure contra banatuco ez ceruan ta ez lurrean.
ez	ez	ez	https://monumenta.wikibase.cloud/wiki/Lexeme:L25809	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#22	Zeugana gatoz gucioc, zeure amodioac gácartzi zeure óñetara: besteac artzen dituzu ondo, ez algaituzu geu botaco zeugandic.
ez	ez	ez	https://monumenta.wikibase.cloud/wiki/Lexeme:L25809	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#22	Eztegu mereci zeure seme alaba izatea; baña ala ere nai oi dezu dei zaguitzaten pecatarien ama.
ez	ez	ez	https://monumenta.wikibase.cloud/wiki/Lexeme:L25809	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#22	Gaizqui bicitu guera, Jaincoa ofenditu degu, aren legue santea autsi degu maiz: gueuc gurutzeratu degu zeure semea, gueuc záuzcatzigu ain dolorez betea.
ez	ez	ez	https://monumenta.wikibase.cloud/wiki/Lexeme:L25809	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#22	Barcaciozca nagoca, emen dauden gucien partez, ta barcaciozca nagotzu: uquitu eguidazu biotz au, beraa dedin, ta samur dedin; bete eguidazu pecatuaren gorrotoz, ta Jaungoicoaren amodioz.
ez	ez	ez	https://monumenta.wikibase.cloud/wiki/Lexeme:L25809	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#22	ô Jesus Virgiñaren semea, esan eguiozu berriro argaitzala bere semetzat: ô Maria Jesusen ama, izan zaite berriz gueure ama: izango guera zeure semeac, ez oraindaño bezala muquer, gogor, legue bague ta aiñ esquer gaistocoac, bai seme eguiazco, amoltsu, fiñ, leyal, beticoac.
ez	ez	ez	https://monumenta.wikibase.cloud/wiki/Lexeme:L25809	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#22	Eztezu cer itandu gueiago norc zaituco zaituen; gueuc amodio aundiarequin, gueuc asnase, indar, bici guciarequin, emen diraugun artean graciaz, ta guero ceruan gloriaz.
ni	ni	ni	https://monumenta.wikibase.cloud/wiki/Lexeme:L57928	https://eu.wikisource.org/wiki/Hiztegi_Hirukoitzeko_hitzaurreko_testuak#5	Uste deu guré urliac (aditzen názue, norí nagocán, beguíra, ez ni salatu) badaquielá dána, ta dataqueán guciá, ónaco Latiñezcó cerrendá bátzuec irábiatu ditueláco.
ni	ni	ni	https://monumenta.wikibase.cloud/wiki/Lexeme:L57928	https://eu.wikisource.org/wiki/Hiztegi_Hirukoitzeko_hitzaurreko_testuak#5	Ondò balegóquit, nic astin dúco núque, nic beeratúco nioque bere andíustea, ta beré galdór quiscúr, luceá.
ni	ni	ni	https://monumenta.wikibase.cloud/wiki/Lexeme:L57928	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#6	Belaunico Virgiñaren oñetan jarrico ote naiz? baña cer esango digot, oñacez, damuz, miñez gañez eguiñic badago? Graciaren escatzeac gogoratuco digo bere dolore gucien asiera, ta jaiotza, ta eztirudi ondo, nic aren miñac aunditzea.
ni	ni	ni	https://monumenta.wikibase.cloud/wiki/Lexeme:L57928	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#6	Otseguingo ote digot Aita eternoari? ay ene! arestian bere semea ez aditu nairic cegoan, ta nola adituco nau ni? Joango ote natzaca gurutzean dagoan gueure Erredentoreari? Bai, baña onezquero ausaz il da.
ni	ni	ni	https://monumenta.wikibase.cloud/wiki/Lexeme:L57928	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#12	Ni naiz nere pecatuaquin zeure semeari bicia quentzen digodana.
ni	ni	ni	https://monumenta.wikibase.cloud/wiki/Lexeme:L57928	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#16	Cer da au, nere Jauna ta Jaungoicoa? cer pena dira oec, nere semea? esan eguidazu cerbait, hizcho batbederic, zeure ama gozatzeco ta consolatzeco: norc nizaz contu iduquico deu, eta zeu il ezquero, norc ni zaituco nau? Cer da hori, diot neuc ere, Virgiña santea? escatu eguiozu beste gauzaric: eta nai eztezunean, Juduac onda daguitzan, cergatic ceraden usó beazunic baguecoa, ta eztagocan zeure biotzari escari gogorric, escatu eguiozu edolaric, atera zaguitzala alaco miñ, damu, dolore aundietatic.
ni	ni	ni	https://monumenta.wikibase.cloud/wiki/Lexeme:L57928	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#18	Badacust gaurco euangelioan Virgiña gurutzearen ondoan, baña eztacust beste lagunic, ezpada San Juan, ta beste emacume bi.
ni	ni	ni	https://monumenta.wikibase.cloud/wiki/Lexeme:L57928	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#18	Ez alda Azcoitico Escuela santa onetan orrelacoric icusico: ezta emen izango ez Christo saltzen, ez ucatzen deuanic, ez Escuelatic igues dabillenic, ez Virgiña bacar utzitzen deuanic.
ni	ni	ni	https://monumenta.wikibase.cloud/wiki/Lexeme:L57928	https://eu.wikisource.org/wiki/Azkoitiko_Sermoia#18	Berriz ere esango lioque amac semeari, norc nizas contu iduquico deu, norc zaituco nau ni? Bearrenac igues diazquit, nola etorrico zaizquit besteac? ceregandu dituzunac, eztira malmetitzen, ezteue nizaz casoric eguiten, ta cer contu besteac eguingo deue nizaz? ta orra non Escuelaco anayac ere gozatuco ez lequizquioen Virgiñari bere doloreac.
salatu	salatu	salatu	https://monumenta.wikibase.cloud/wiki/Lexeme:L68573	https://eu.wikisource.org/wiki/Hiztegi_Hirukoitzeko_hitzaurreko_testuak#5	Uste deu guré urliac (aditzen názue, norí nagocán, beguíra, ez ni salatu) badaquielá dána, ta dataqueán guciá, ónaco Latiñezcó cerrendá bátzuec irábiatu ditueláco.
badaquielá	bada	badakiela	https://monumenta.wikibase.cloud/wiki/Lexeme:L8761	https://eu.wikisource.org/wiki/Hiztegi_Hirukoitzeko_hitzaurreko_testuak#5	Uste deu guré urliac (aditzen názue, norí nagocán, beguíra, ez ni salatu) badaquielá dána, ta dataqueán guciá, ónaco Latiñezcó cerrendá bátzuec irábiatu ditueláco.
dána	dan	dana	https://monumenta.wikibase.cloud/wiki/Lexeme:L15934	https://eu.wikisource.org/wiki/Hiztegi_Hirukoitzeko_hitzaurreko_testuak#5	Uste deu guré urliac (aditzen názue, norí nagocán, beguíra, ez ni salatu) badaquielá dána, ta dataqueán guciá, ónaco Latiñezcó cerrendá bátzuec irábiatu ditueláco.
ta	ta	ta	https://monumenta.wikibase.cloud/wiki/Lexeme:L72388	https://eu.wikisource.org/wiki/Hiztegi_Hirukoitzeko_hitzaurreko_testuak#5	Uste deu guré urliac (aditzen názue, norí nagocán, beguíra, ez ni salatu) badaquielá dána, ta dataqueán guciá, ónaco Latiñezcó cerrendá bátzuec irábiatu ditueláco.
ta	ta	ta	https://monumenta.wikibase.cloud/wiki/Lexeme:L72388	https://eu.wikisource.org/wiki/Hiztegi_Hirukoitzeko_hitzaurreko_testuak#5	Aiñ arró dabill, aiñ da bere-buru, aiñ berez, ta beré buruz beteá, ta üanditua dágo, non dirudién, iñor ere eztaucalá ecertán, naiz dala aundi, naiz chiqui.
ta	ta	ta	https://monumenta.wikibase.cloud/wiki/Lexeme:L72388	https://eu.wikisource.org/wiki/Hiztegi_Hirukoitzeko_hitzaurreko_testuak#5	Euscára da, gaitzic eguin baliò bézala, arén erábea, eta sayetsetic Euscáldunac ere bay.
ta	ta	ta	https://monumenta.wikibase.cloud/wiki/Lexeme:L72388	https://eu.wikisource.org/wiki/Hiztegi_Hirukoitzeko_hitzaurreko_testuak#5	Iñárrusi beár guénduque gucioc hizjário eráusle motél au, ta onén lagún irúrazayac.
ta	ta	ta	https://monumenta.wikibase.cloud/wiki/Lexeme:L72388	https://eu.wikisource.org/wiki/Hiztegi_Hirukoitzeko_hitzaurreko_testuak#5	Ondò balegóquit, nic astin dúco núque, nic beeratúco nioque bere andíustea, ta beré galdór quiscúr, luceá.
ta	ta	ta	https://monumenta.wikibase.cloud/wiki/Lexeme:L72388	https://eu.wikisource.org/wiki/Hiztegi_Hirukoitzeko_hitzaurreko_testuak#5	Niri eztagoquidánean, beste Euscáldunen batec ichequi bear lioque saill oní, iñon dirarén etsai hitzóntziac isiltzeco.
ta	ta	ta	https://monumenta.wikibase.cloud/wiki/Lexeme:L72388	https://eu.wikisource.org/wiki/Hiztegi_Hirukoitzeko_hitzaurreko_testuak#5	Baña ez bide du Eusquéra gaisoác, are bere echápean, ez semê, ez adisquide biotz onéz nai dioníc: ta argátican daude guciac aiñ gueldi, aiñ isill, escúac tolesturic, naiz beztú ta ichùzquitu dezátela, naiz darabíltela óñen azpián.
ta	ta	ta	https://monumenta.wikibase.cloud/wiki/Lexeme:L72388	https://eu.wikisource.org/wiki/Hiztegi_Hirukoitzeko_hitzaurreko_testuak#5	Uste deu guré urliac (aditzen názue, norí nagocán, beguíra, ez ni salatu) badaquielá dána, ta dataqueán guciá, ónaco Latiñezcó cerrendá bátzuec irábiatu ditueláco.
ta	ta	ta	https://monumenta.wikibase.cloud/wiki/Lexeme:L72388	https://eu.wikisource.org/wiki/Hiztegi_Hirukoitzeko_hitzaurreko_testuak#5	Aiñ arró dabill, aiñ da bere-buru, aiñ berez, ta beré buruz beteá, ta üanditua dágo, non dirudién, iñor ere eztaucalá ecertán, naiz dala aundi, naiz chiqui.
ta	ta	ta	https://monumenta.wikibase.cloud/wiki/Lexeme:L72388	https://eu.wikisource.org/wiki/Hiztegi_Hirukoitzeko_hitzaurreko_testuak#5	Euscára da, gaitzic eguin baliò bézala, arén erábea, eta sayetsetic Euscáldunac ere bay.
ta	ta	ta	https://monumenta.wikibase.cloud/wiki/Lexeme:L72388	https://eu.wikisource.org/wiki/Hiztegi_Hirukoitzeko_hitzaurreko_testuak#5	Iñárrusi beár guénduque gucioc hizjário eráusle motél au, ta onén lagún irúrazayac.
ta	ta	ta	https://monumenta.wikibase.cloud/wiki/Lexeme:L72388	https://eu.wikisource.org/wiki/Hiztegi_Hirukoitzeko_hitzaurreko_testuak#5	Ondò balegóquit, nic astin dúco núque, nic beeratúco nioque bere andíustea, ta beré galdór quiscúr, luceá.
ta	ta	ta	https://monumenta.wikibase.cloud/wiki/Lexeme:L72388	https://eu.wikisource.org/wiki/Hiztegi_Hirukoitzeko_hitzaurreko_testuak#5	Niri eztagoquidánean, beste Euscáldunen batec ichequi bear lioque saill oní, iñon dirarén etsai hitzóntziac isiltzeco.
ta	ta	ta	https://monumenta.wikibase.cloud/wiki/Lexeme:L72388	https://eu.wikisource.org/wiki/Hiztegi_Hirukoitzeko_hitzaurreko_testuak#5	Baña ez bide du Eusquéra gaisoác, are bere echápean, ez semê, ez adisquide biotz onéz nai dioníc: ta argátican daude guciac aiñ gueldi, aiñ isill, escúac tolesturic, naiz beztú ta ichùzquitu dezátela, naiz darabíltela óñen azpián.
ta	ta	ta	https://monumenta.wikibase.cloud/wiki/Lexeme:L72388	https://eu.wikisource.org/wiki/Hiztegi_Hirukoitzeko_hitzaurreko_testuak#5	Uste deu guré urliac (aditzen názue, norí nagocán, beguíra, ez ni salatu) badaquielá dána, ta dataqueán guciá, ónaco Latiñezcó cerrendá bátzuec irábiatu ditueláco.
ta	ta	ta	https://monumenta.wikibase.cloud/wiki/Lexeme:L72388	https://eu.wikisource.org/wiki/Hiztegi_Hirukoitzeko_hitzaurreko_testuak#5	Aiñ arró dabill, aiñ da bere-buru, aiñ berez, ta beré buruz beteá, ta üanditua dágo, non dirudién, iñor ere eztaucalá ecertán, naiz dala aundi, naiz chiqui.
ta	ta	ta	https://monumenta.wikibase.cloud/wiki/Lexeme:L72388	https://eu.wikisource.org/wiki/Hiztegi_Hirukoitzeko_hitzaurreko_testuak#5	Euscára da, gaitzic eguin baliò bézala, arén erábea, eta sayetsetic Euscáldunac ere bay.
ta	ta	ta	https://monumenta.wikibase.cloud/wiki/Lexeme:L72388	https://eu.wikisource.org/wiki/Hiztegi_Hirukoitzeko_hitzaurreko_testuak#5	Iñárrusi beár guénduque gucioc hizjário eráusle motél au, ta onén lagún irúrazayac.
ta	ta	ta	https://monumenta.wikibase.cloud/wiki/Lexeme:L72388	https://eu.wikisource.org/wiki/Hiztegi_Hirukoitzeko_hitzaurreko_testuak#5	Ondò balegóquit, nic astin dúco núque, nic beeratúco nioque bere andíustea, ta beré galdór quiscúr, luceá.
ta	ta	ta	https://monumenta.wikibase.cloud/wiki/Lexeme:L72388	https://eu.wikisource.org/wiki/Hiztegi_Hirukoitzeko_hitzaurreko_testuak#5	Niri eztagoquidánean, beste Euscáldunen batec ichequi bear lioque saill oní, iñon dirarén etsai hitzóntziac isiltzeco.
ta	ta	ta	https://monumenta.wikibase.cloud/wiki/Lexeme:L72388	https://eu.wikisource.org/wiki/Hiztegi_Hirukoitzeko_hitzaurreko_testuak#5	Baña ez bide du Eusquéra gaisoác, are bere echápean, ez semê, ez adisquide biotz onéz nai dioníc: ta argátican daude guciac aiñ gueldi, aiñ isill, escúac tolesturic, naiz beztú ta ichùzquitu dezátela, naiz darabíltela óñen azpián.
ta	ta	ta	https://monumenta.wikibase.cloud/wiki/Lexeme:L72388	https://eu.wikisource.org/wiki/Hiztegi_Hirukoitzeko_hitzaurreko_testuak#5	Uste deu guré urliac (aditzen názue, norí nagocán, beguíra, ez ni salatu) badaquielá dána, ta dataqueán guciá, ónaco Latiñezcó cerrendá bátzuec irábiatu ditueláco.
ta	ta	ta	https://monumenta.wikibase.cloud/wiki/Lexeme:L72388	https://eu.wikisource.org/wiki/Hiztegi_Hirukoitzeko_hitzaurreko_testuak#5	Aiñ arró dabill, aiñ da bere-buru, aiñ berez, ta beré buruz beteá, ta üanditua dágo, non dirudién, iñor ere eztaucalá ecertán, naiz dala aundi, naiz chiqui.
ta	ta	ta	https://monumenta.wikibase.cloud/wiki/Lexeme:L72388	https://eu.wikisource.org/wiki/Hiztegi_Hirukoitzeko_hitzaurreko_testuak#5	Euscára da, gaitzic eguin baliò bézala, arén erábea, eta sayetsetic Euscáldunac ere bay.
ta	ta	ta	https://monumenta.wikibase.cloud/wiki/Lexeme:L72388	https://eu.wikisource.org/wiki/Hiztegi_Hirukoitzeko_hitzaurreko_testuak#5	Iñárrusi beár guénduque gucioc hizjário eráusle motél au, ta onén lagún irúrazayac.
ta	ta	ta	https://monumenta.wikibase.cloud/wiki/Lexeme:L72388	https://eu.wikisource.org/wiki/Hiztegi_Hirukoitzeko_hitzaurreko_testuak#5	Ondò balegóquit, nic astin dúco núque, nic beeratúco nioque bere andíustea, ta beré galdór quiscúr, luceá.
ta	ta	ta	https://monumenta.wikibase.cloud/wiki/Lexeme:L72388	https://eu.wikisource.org/wiki/Hiztegi_Hirukoitzeko_hitzaurreko_testuak#5	Niri eztagoquidánean, beste Euscáldunen batec ichequi bear lioque saill oní, iñon dirarén etsai hitzóntziac isiltzeco.
ta	ta	ta	https://monumenta.wikibase.cloud/wiki/Lexeme:L72388	https://eu.wikisource.org/wiki/Hiztegi_Hirukoitzeko_hitzaurreko_testuak#5	Baña ez bide du Eusquéra gaisoác, are bere echápean, ez semê, ez adisquide biotz onéz nai dioníc: ta argátican daude guciac aiñ gueldi, aiñ isill, escúac tolesturic, naiz beztú ta ichùzquitu dezátela, naiz darabíltela óñen azpián.
ta	ta	ta	https://monumenta.wikibase.cloud/wiki/Lexeme:L72388	https://eu.wikisource.org/wiki/Hiztegi_Hirukoitzeko_hitzaurreko_testuak#5	Uste deu guré urliac (aditzen názue, norí nagocán, beguíra, ez ni salatu) badaquielá dána, ta dataqueán guciá, ónaco Latiñezcó cerrendá bátzuec irábiatu ditueláco.
ta	ta	ta	https://monumenta.wikibase.cloud/wiki/Lexeme:L72388	https://eu.wikisource.org/wiki/Hiztegi_Hirukoitzeko_hitzaurreko_testuak#5	Aiñ arró dabill, aiñ da bere-buru, aiñ berez, ta beré buruz beteá, ta üanditua dágo, non dirudién, iñor ere eztaucalá ecertán, naiz dala aundi, naiz chiqui.
ta	ta	ta	https://monumenta.wikibase.cloud/wiki/Lexeme:L72388	https://eu.wikisource.org/wiki/Hiztegi_Hirukoitzeko_hitzaurreko_testuak#5	Euscára da, gaitzic eguin baliò bézala, arén erábea, eta sayetsetic Euscáldunac ere bay.
ta	ta	ta	https://monumenta.wikibase.cloud/wiki/Lexeme:L72388	https://eu.wikisource.org/wiki/Hiztegi_Hirukoitzeko_hitzaurreko_testuak#5	Iñárrusi beár guénduque gucioc hizjário eráusle motél au, ta onén lagún irúrazayac.
ta	ta	ta	https://monumenta.wikibase.cloud/wiki/Lexeme:L72388	https://eu.wikisource.org/wiki/Hiztegi_Hirukoitzeko_hitzaurreko_testuak#5	Ondò balegóquit, nic astin dúco núque, nic beeratúco nioque bere andíustea, ta beré galdór quiscúr, luceá.
ta	ta	ta	https://monumenta.wikibase.cloud/wiki/Lexeme:L72388	https://eu.wikisource.org/wiki/Hiztegi_Hirukoitzeko_hitzaurreko_testuak#5	Niri eztagoquidánean, beste Euscáldunen batec ichequi bear lioque saill oní, iñon dirarén etsai hitzóntziac isiltzeco.
ta	ta	ta	https://monumenta.wikibase.cloud/wiki/Lexeme:L72388	https://eu.wikisource.org/wiki/Hiztegi_Hirukoitzeko_hitzaurreko_testuak#5	Baña ez bide du Eusquéra gaisoác, are bere echápean, ez semê, ez adisquide biotz onéz nai dioníc: ta argátican daude guciac aiñ gueldi, aiñ isill, escúac tolesturic, naiz beztú ta ichùzquitu dezátela, naiz darabíltela óñen azpián.
ta	ta	ta	https://monumenta.wikibase.cloud/wiki/Lexeme:L72388	https://eu.wikisource.org/wiki/Hiztegi_Hirukoitzeko_hitzaurreko_testuak#5	Uste deu guré urliac (aditzen názue, norí nagocán, beguíra, ez ni salatu) badaquielá dána, ta dataqueán guciá, ónaco Latiñezcó cerrendá bátzuec irábiatu ditueláco.
ta	ta	ta	https://monumenta.wikibase.cloud/wiki/Lexeme:L72388	https://eu.wikisource.org/wiki/Hiztegi_Hirukoitzeko_hitzaurreko_testuak#5	Aiñ arró dabill, aiñ da bere-buru, aiñ berez, ta beré buruz beteá, ta üanditua dágo, non dirudién, iñor ere eztaucalá ecertán, naiz dala aundi, naiz chiqui.
ta	ta	ta	https://monumenta.wikibase.cloud/wiki/Lexeme:L72388	https://eu.wikisource.org/wiki/Hiztegi_Hirukoitzeko_hitzaurreko_testuak#5	Euscára da, gaitzic eguin baliò bézala, arén erábea, eta sayetsetic Euscáldunac ere bay.
ta	ta	ta	https://monumenta.wikibase.cloud/wiki/Lexeme:L72388	https://eu.wikisource.org/wiki/Hiztegi_Hirukoitzeko_hitzaurreko_testuak#5	Iñárrusi beár guénduque gucioc hizjário eráusle motél au, ta onén lagún irúrazayac.
ta	ta	ta	https://monumenta.wikibase.cloud/wiki/Lexeme:L72388	https://eu.wikisource.org/wiki/Hiztegi_Hirukoitzeko_hitzaurreko_testuak#5	Ondò balegóquit, nic astin dúco núque, nic beeratúco nioque bere andíustea, ta beré galdór quiscúr, luceá.
ta	ta	ta	https://monumenta.wikibase.cloud/wiki/Lexeme:L72388	https://eu.wikisource.org/wiki/Hiztegi_Hirukoitzeko_hitzaurreko_testuak#5	Niri eztagoquidánean, beste Euscáldunen batec ichequi bear lioque saill oní, iñon dirarén etsai hitzóntziac isiltzeco.
ta	ta	ta	https://monumenta.wikibase.cloud/wiki/Lexeme:L72388	https://eu.wikisource.org/wiki/Hiztegi_Hirukoitzeko_hitzaurreko_testuak#5	Baña ez bide du Eusquéra gaisoác, are bere echápean, ez semê, ez adisquide biotz onéz nai dioníc: ta argátican daude guciac aiñ gueldi, aiñ isill, escúac tolesturic, naiz beztú ta ichùzquitu dezátela, naiz darabíltela óñen azpián.
